#code,long,cosphip,sinphip,gclat,gdlat,height,name
A35,12.8978,0.63511,0.76995,50.4817,50.6705,582.541,Hormersdorf Observatory
A36,9.7911,0.69856,0.7134,45.6022,45.7945,1132.08,Ganda di Aviatico
A37,13.6634,0.61128,0.78877,52.2251,52.4113,45.7745,Mueggelheim
A38,13.3747,0.74706,0.66266,41.5738,41.7649,561.549,"Campocatino Automated Telescope, Collepardo"
A39,12.4186,0.63084,0.77336,50.7954,50.9838,240.575,Altenburg
A40,14.4978,0.81104,0.58306,35.7125,35.8951,114.665,Pieta
A41,14.5911,0.6929,0.71871,46.0475,46.2397,432.053,"Rezman Observatory, Kamnik"
A42,9.5019,0.6128,0.7876,52.1149,52.3013,57.9272,Gehrden
A43,13.0897,0.61201,0.78821,52.1723,52.3585,58.3168,"Inastars Observatory, Potsdam (before 2006)"
A44,13.6972,0.66609,0.74346,48.1418,48.333,425.887,Altschwendt
A45,9.362,0.62525,0.77786,51.2074,51.3952,259.638,Karrenkneul
A46,16.5825,0.65349,0.75447,49.1023,49.2926,351.548,Lelekovice
A47,16.6031,0.75962,0.64829,40.4788,40.6689,429.718,Matera
A48,10.8885,0.70401,0.70782,45.1546,45.347,50.2445,Povegliano Veronese
A49,17.6372,0.50372,0.86098,59.6701,59.8375,51.8423,Uppsala-Angstrom
A50,28.9973,0.64407,0.76245,49.811,50.0006,235.647,Andrushivka Astronomical Observatory
A51,18.6667,0.5837,0.8093,54.1993,54.3817,274.679,Danzig
A52,18.7553,0.67756,0.73304,47.2523,47.4441,180.323,Etyek
A53,10.6883,0.70294,0.70889,45.2415,45.4339,116.016,Peschiera del Garda
A54,16.6217,0.60828,0.79108,52.4425,52.6283,94.6824,Ostrorog
A55,13.1181,0.73871,0.67204,42.2943,42.4859,1190.9,Osservatorio Astronomico Vallemare di Borbona
A56,10.3197,0.71406,0.69784,44.3418,44.5342,459.579,Parma
A57,11.1031,0.72364,0.68791,43.55,43.7422,204.673,"Osservatorio Astron. Margherita Hack, Firenze"
A58,2.4694,0.66135,0.74758,48.5023,48.6932,83.4617,Observatoire de Chalandray-Canotiers
A59,12.9071,0.64123,0.7649,50.0263,50.2156,607.922,Karlovy Vary Observatory
A60,20.8106,0.84556,-0.5326,-32.2059,-32.3797,1740.02,"YSTAR-NEOPAT Station, Sutherland"
A61,8.8581,0.70949,0.70238,44.7115,44.9039,122.802,Tortona
A62,9.2301,0.66233,0.74678,48.4297,48.6207,381.58,Aichtal
A63,4.7567,0.69879,0.71298,45.5759,45.7682,235.274,"Cosmosoz Obs., Tassin la Demi Lune"
A64,6.1151,0.69034,0.72132,46.2572,46.4494,1204.62,Couvaloup de St-Cergue
A65,2.4083,0.71939,0.69239,43.9044,44.0967,499.296,Le Couvent de Lentin
A66,10.3161,0.72613,0.68526,43.3413,43.5335,34.3423,"Stazione Osservativa Astronomica, Livorno"
A67,7.6785,0.71665,0.69522,44.1304,44.3227,558.67,Chiusa di Pesio
A68,9.6533,0.57755,0.81362,54.6309,54.8123,9.23438,"Swedenborg Obs., Bockholmwik"
A69,11.33,0.7287,0.6826,43.1291,43.3212,275.954,Osservatorio Palazzo Bindi Sergardi
A70,25.2033,0.42654,0.90144,64.6776,64.8261,22.0087,Lumijoki
A71,15.4533,0.66486,0.74459,48.2377,48.4288,603.36,Stixendorf
A72,13.6222,0.62904,0.77481,50.9281,51.1163,215.723,Radebeul Observatory
A73,16.2895,0.66788,0.74183,48.0028,48.1941,268.229,"Penzing Astrometric Obs., Vienna"
A74,8.7624,0.641951,0.764216,49.9693,50.1587,201.221,Bergen-Enkheim Observatory
A75,2.1861,0.75124,0.65783,41.2073,41.3981,58.2691,"Fort Pius Observatory, Barcelona"
A76,20.8356,0.66948,0.74037,47.8785,48.0699,144.664,"Andromeda Observatory, Miskolc"
A77,5.6475,0.72058,0.69119,43.8074,43.9997,633.262,"Observatoire Chante-Perdrix, Dauban"
A78,11.7151,0.730944,0.680264,42.9432,43.1352,499.894,Stia
A79,23.8434,0.743686,0.666622,41.8723,42.0636,1428.59,"Zvezdno Obshtestvo Observatory, Plana"
A80,14.1222,0.61408,0.78662,52.0224,52.2089,112.898,Lindenberg Observatory
A81,12.4033,0.74578,0.66397,41.6788,41.87,48.1401,"Balzaretto Observatory, Rome"
A82,13.8744,0.70037,0.71148,45.4509,45.6432,424.953,Osservatorio Astronomico di Trieste
A83,29.9969,0.45945,0.88525,62.5704,62.7275,138.006,Jakokoski Observatory
A84,30.3333,0.80175,0.59632,36.6409,36.8253,2538.61,TUBITAK National Observatory
A85,30.8065,0.68881,0.72252,46.3683,46.5604,40.177,"Odessa Astronomical Observatory, Kryzhanovka"
A86,4.3547,0.7017,0.71021,45.3453,45.5377,574.696,Albigneux
A87,8.7662,0.64935,0.75798,49.4138,49.6039,194.696,Rimbach
A88,8.90133,0.714961,0.696835,44.2644,44.4568,66.2454,Bolzaneto
A89,10.3308,0.67421,0.73621,47.517,47.7086,691.136,"Sterni Observatory, Kempten"
A90,2.1431,0.7512,0.65788,41.211,41.4018,77.7933,"Sant Gervasi Observatory, Barcelona"
A91,26.5997,0.46678,0.88143,62.0956,62.2545,122.314,Hankasalmi Observatory
A92,26.0927,0.71506,0.69673,44.2561,44.4485,47.9755,"Urseanu Observatory, Bucharest"
A93,10.4189,0.72222,0.68935,43.666,43.8583,24.78,Lucca
A94,13.4577,0.69641,0.71526,45.765,45.9574,100.794,Cormons
A95,28.3892,0.46584,0.88193,62.1568,62.3154,157.17,"Taurus Hill Observatory, Varkaus"
A96,16.2867,0.66656,0.74303,48.1052,48.2965,371.291,Klosterneuburg
A97,16.4219,0.66646,0.74308,48.1114,48.3026,185.101,Stammersdorf
A98,30.2092,0.58214,0.8104,54.3089,54.4911,195.026,"Taurus-1 Observatory, Baran'"
A99,10.8589,0.69978,0.71223,45.5052,45.6975,1217.22,Osservatorio del Monte Baldo
B00,2.5767,0.66289,0.74622,48.3843,48.5753,64.5864,Savigny-le-Temple
B01,8.4464,0.64117,0.76499,50.0322,50.2215,804.193,"Taunus Observatory, Frankfurt"
B02,20.6566,0.63224,0.77224,50.6925,50.881,321.964,Kielce
B03,16.2698,0.66759,0.74211,48.026,48.2172,366.955,"Alter Satzberg, Vienna"
B04,7.47851,0.698677,0.7134,45.5974,45.7897,1652.4,"OAVdA, Saint-Barthelemy"
B05,37.8831,0.57134,0.818,55.0673,55.2477,200.309,"Ka-Dar Observatory, Barybino"
B06,2.53372,0.74752,0.662058,41.5304,41.7215,194.265,Montseny Astronomical Observatory
B07,9.0033,0.69383,0.71778,45.972,46.1643,256.079,Camorino
B08,11.3807,0.71498,0.69683,44.2635,44.4558,130.41,San Lazzaro di Savena
B09,10.6708,0.7255,0.68593,43.3941,43.5863,67.3343,Capannoli
B10,5.515,0.71564,0.69631,44.2157,44.408,814.547,"Observatoire des Baronnies Provencales, Moydans"
B11,10.6286,0.69881,0.71318,45.5831,45.7754,1238.32,"Osservatorio Cima Rest, Magasa"
B12,4.4906,0.61329,0.78721,52.079,52.2654,2.13706,"Koschny Observatory, Noordwijkerhout"
B13,8.9311,0.6995,0.71231,45.5199,45.7122,335.253,Osservatorio di Tradate
B14,9.0758,0.71061,0.70138,44.6255,44.8179,687.221,Ca del Monte
B15,13.0129,0.61111,0.7889,52.2374,52.4235,41.5517,"Inastars Observatory, Potsdam (since 2006)"
B16,36.9547,0.56382,0.82317,55.5913,55.7705,218.214,"1st Moscow Gymnasium Observatory, Lipki"
B17,33.1628,0.705588,0.706256,45.0271,45.2195,43.3224,AZT-8 Evpatoria
B18,42.5008,0.72958,0.68232,43.0829,43.2748,3136.16,Terskol
B19,2.4414,0.74963,0.65966,41.3472,41.5381,92.8345,"Observatorio Iluro, Mataro"
B20,2.2636,0.75026,0.65897,41.2936,41.4844,185.002,"Observatorio Carmelita, Tiana"
B21,13.4744,0.66335,0.74589,48.352,48.543,428.574,"Gaisberg Observatory, Schaerding"
B22,0.7441,0.74412,0.66598,41.8282,42.0195,742.211,Observatorio d'Ager
B23,10.971,0.70124,0.71069,45.3835,45.5758,706.089,Fiamene
B24,2.5983,0.66317,0.74598,48.3632,48.5542,98.8206,Cesson
B25,15.0557,0.79386,0.60614,37.363,37.5488,304.261,Catania
B26,5.6667,0.72204,0.68966,43.686,43.8783,567.321,"Observatoire des Terres Blanches, Reillanne"
B27,14.1544,0.66425,0.74516,48.2856,48.4766,743.792,"Picard Observatory, St. Veit"
B28,13.1836,0.69466,0.71696,45.9051,46.0974,154.309,"Mandi Observatory, Pagnacco"
B29,0.6701,0.75801,0.65008,40.6169,40.8071,99.6896,"L'Ampolla Observatory, Tarragona"
B30,16.5689,0.60872,0.79074,52.4105,52.5964,75.7052,Szamotuly-Galowo
B31,20.8108,0.8456,-0.53254,-32.2018,-32.3755,1750.55,"Southern African Large Telescope, Sutherland"
B32,12.9486,0.63467,0.7703,50.514,50.7027,531.677,Gelenau
B33,10.7783,0.72588,0.68555,43.3633,43.5554,152.822,"Libbiano Observatory, Peccioli"
B34,33.7258,0.81748,0.57405,35.0773,35.2585,88.6909,"Green Island Observatory, Gecitkale"
B35,35.0317,0.84991,0.52524,31.7159,31.8882,265.517,"Bareket Observatory, Macabim"
B36,13.7125,0.66684,0.74278,48.0837,48.2749,369.369,"Redshed Observatory, Kallham"
B37,2.25934,0.748338,0.661147,41.4602,41.6512,226.261,"Obs. de L' Ametlla del Valles, Barcelona"
B38,11.8575,0.724995,0.686523,43.4387,43.6309,343.853,Santa Mama
B39,8.9072,0.6995,0.71231,45.5199,45.7122,335.253,Tradate
B40,15.0706,0.79331,0.6069,37.4168,37.6027,480.003,"Skylive Observatory, Catania"
B41,17.6925,0.65449,0.75362,49.0269,49.2174,407.134,Zlin Observatory
B42,30.3275,0.57401,0.81614,54.8804,55.0613,194.264,Vitebsk
B43,7.3089,0.63404,0.77073,50.5576,50.7463,111.017,Hennef
B44,5.5906,0.71772,0.69419,44.0452,44.2375,858.047,Eygalayes
B45,19.9356,0.64169,0.76447,49.9902,50.1796,379.043,Narama
B46,12.0544,0.714373,0.69742,44.312,44.5044,4.75895,"Sintini Observatory, Alfonsine"
B47,24.7503,0.49826,0.86413,60.0321,60.1984,51.5512,"Metsala Observatory, Espoo"
B48,6.5981,0.61901,0.78275,51.6625,51.8496,0.686859,Bocholt
B49,2.11269,0.749492,0.659841,41.3602,41.5511,199.701,"Paus Observatory, Sabadell"
B50,8.2767,0.65808,0.75045,48.752,48.9427,127.339,"Corner Observatory, Durmersheim"
B51,7.06669,0.725612,0.68583,43.3855,43.5777,145.099,Vallauris
B52,2.99725,0.741344,0.668883,42.0586,42.2501,33.9916,Observatorio El Far
B53,12.3536,0.74572,0.66404,41.6841,41.8753,61.1867,"Casal Lumbroso, Rome"
B54,0.7439,0.74413,0.66597,41.8274,42.0187,746.902,Ager
B55,12.876,0.689553,0.721975,46.3158,46.508,777.315,Comeglians
B56,2.44935,0.749614,0.659663,41.3479,41.5388,29.1373,"Observatorio Sant Pere, Mataro"
B57,2.22439,0.749316,0.660019,41.3745,41.5655,112.859,"Laietania Observatory, Parets del Valles"
B58,19.0253,0.676156,0.734318,47.3613,47.553,139.911,"Polaris Observatory, Budapest"
B59,6.87881,0.619231,0.782586,51.6468,51.8339,49.0793,Borken
B60,7.17531,0.612824,0.787576,52.113,52.2994,30.4188,"Deep Sky Observatorium, Bad Bentheim"
B61,2.0435,0.750575,0.658604,41.2659,41.4567,144.501,"Valldoreix Obs.,Sant Cugat del Valles"
B62,9.68531,0.609275,0.790314,52.3704,52.5563,69.083,Brelingen
B63,20.108,0.6426,0.76371,49.9221,50.1116,377.325,"Solaris Observatory, Luczanowice"
B64,24.8878,0.491587,0.867927,60.4731,60.6379,101.473,"Slope Rock Observatory, Hyvinkaa"
B65,24.3878,0.49864,0.86391,60.0069,60.1732,39.1169,"Komakallio Observatory, Kirkkonummi"
B66,9.00693,0.710595,0.701332,44.6241,44.8165,403.565,Osservatorio di Casasco
B67,9.22419,0.685858,0.725582,46.6121,46.8042,1332.34,"Sternwarte Mirasteilas, Falera"
B68,13.5395,0.693458,0.718372,46.011,46.2032,1337.89,Mount Matajur Observatory
B69,9.01719,0.662152,0.746956,48.4441,48.635,473.601,"Owls and Ravens Observatory, Holzgerlingen"
B70,2.4937,0.74787,0.66165,41.4996,41.6907,129.541,Sant Celoni
B71,1.5213,0.75363,0.6551,40.9991,41.1897,20.6429,Observatorio El Vendrell
B72,7.6811,0.6347,0.77022,50.5098,50.6985,258.013,Soerth
B73,8.98503,0.662074,0.747029,48.4502,48.6411,494.309,"Mauren Valley Observatory, Holzgerlingen"
B74,1.10536,0.74755,0.662053,41.5291,41.7202,315.86,Santa Maria de Montmagastrell
B75,8.80519,0.701074,0.710741,45.3923,45.5847,197.375,"Stazione Astronomica Betelgeuse, Magnago"
B76,13.8944,0.63019,0.7739,50.8439,51.0322,308.94,"Sternwarte Schonfeld, Dresden"
B77,7.95083,0.677934,0.732833,47.2285,47.4203,821.62,"Schafmatt Observatory, Aarau"
B78,14.1281,0.670885,0.739158,47.772,47.9635,392.75,"Astrophoton Observatory, Audorf"
B79,11.2099,0.70048,0.711457,45.4454,45.6378,810.595,Marana Observatory
B80,12.7413,0.742254,0.667919,41.9825,42.174,201.837,Osservatorio Astronomico Campomaggiore
B81,2.899,0.76967,0.63634,39.5829,39.772,157.702,Caimari
B82,9.9716,0.64613,0.76072,49.6565,49.8463,251.463,Maidbronn
B83,5.79769,0.706034,0.705851,44.9926,45.185,214.684,Gieres
B84,3.53775,0.622812,0.779749,51.3844,51.572,3.06053,"Cyclops Observatory, Oostkapelle"
B85,6.51011,0.604962,0.793587,52.6812,52.8666,11.935,Beilen Observatory
B86,7.45561,0.625931,0.777324,51.1577,51.3455,300.558,Sternwarte Hagen
B87,2.7701,0.74295,0.66715,41.923,42.1144,202.203,Banyoles
B88,8.29681,0.71057,0.701309,44.6242,44.8166,187.056,"Bigmuskie Observatory, Mombercelli"
B89,2.2619,0.75018,0.65907,41.3009,41.4918,225.305,Observatori Astronomic de Tiana
B90,13.2969,0.693994,0.7176,45.9581,46.1504,152.597,"Malina River Observatory, Povoletto"
B91,7.25544,0.672149,0.737995,47.6735,47.865,291.176,Bollwiller
B92,0.27539,0.681073,0.729781,46.9773,47.1692,95.698,Chinon
B93,6.47856,0.607102,0.791962,52.527,52.7126,11.7296,Hoogeveen
B94,34.2817,0.47422,0.87748,61.6117,61.7724,143.059,Petrozavodsk
B95,8.1545,0.602437,0.795492,52.8629,53.0479,8.48152,Achternholt
B96,4.31031,0.628378,0.775301,50.9754,51.1635,5.11326,"Brixiis Observatory, Kruibeke"
B97,6.1118,0.61688,0.78442,51.8179,52.0048,8.2185,"Sterrenwacht Andromeda, Meppel"
B98,11.313,0.728746,0.682563,43.1257,43.3178,327.504,Siena
B99,0.7443,0.74413,0.66598,41.8278,42.0191,789.596,Santa Coloma de Gramenet
C00,30.515,0.55583,0.82853,56.1438,56.3216,112.496,Velikie Luki
C01,13.9229,0.630265,0.773855,50.839,51.0273,386.642,"Lohrmann-Observatorium, Triebenberg"
C02,2.5305,0.7474,0.66218,41.5402,41.7313,140.946,Observatorio Royal Park
C03,24.9616,0.49289,0.867187,60.3871,60.5521,70.096,"Clayhole Observatory, Jokela"
C04,37.6331,0.65998,0.74878,48.6068,48.7976,75.5405,Kramatorsk
C05,12.1153,0.68023,0.73088,47.0557,47.2475,1586.9,Konigsleiten
C06,92.9744,0.56032,0.82553,55.8337,56.0123,163.057,Krasnoyarsk
C07,0.7442,0.74413,0.66597,41.8274,42.0187,746.902,"Anysllum Observatory, Ager"
C08,17.3761,0.50302,0.86138,59.7164,59.8837,16.4343,Fiby
C09,3.80397,0.72266,0.688932,43.6313,43.8235,202.258,Rouet
C10,3.42622,0.661039,0.747874,48.5268,48.7177,183.291,Maisoncelles
C11,14.0901,0.64091,0.76509,50.0474,50.2367,233.566,"City Observatory, Slany"
C12,2.1107,0.74967,0.65964,41.3448,41.5357,199.216,"Berta Observatory, Sabadell"
C13,9.10031,0.698332,0.71343,45.6127,45.8051,255.42,Como
C14,15.967,0.668463,0.741344,47.9593,48.1506,438.224,"Sky Vistas Observatory, Eichgraben"
C15,132.166,0.72418,0.68737,43.5062,43.6984,313.454,ISON-Ussuriysk Observatory
C16,11.5726,0.673618,0.736616,47.5578,47.7494,67.5265,"Isarwinkel Observatory, Bad Tolz"
C17,0.74381,0.744124,0.665978,41.828,42.0193,752.626,"Observatorio Joan Roget, Ager"
C18,3.604,0.634888,0.770037,50.4948,50.6835,114.529,Frasnes-Lez-Anvaing
C19,5.4231,0.71591,0.69599,44.1917,44.384,617.108,"ROSA Observatory, Vaucluse"
C20,42.6619,0.723859,0.688104,43.5494,43.7416,2069.34,"Kislovodsk Mtn. Astronomical Stn., Pulkovo Obs."
C21,0.74383,0.744124,0.665978,41.828,42.0193,752.626,"Observatorio Via Lactea, Ager"
C22,12.9599,0.63858,0.76717,50.2265,50.4156,957.147,Oberwiesenthal
C23,5.15439,0.628694,0.775052,50.9523,51.1404,32.468,Olmen
C24,9.1331,0.70036,0.71145,45.4501,45.6424,243.551,Seveso
C25,13.5581,0.73931,0.671605,42.2527,42.4442,2140.78,"Pulkovo Observatory Station, Campo Imperatore"
C26,4.49928,0.614813,0.786032,51.9684,52.155,16.8768,"Levendaal Observatory, Leiden"
C27,1.35302,0.748763,0.660753,41.4271,41.6181,582.661,Pallerols
C28,7.483,0.624224,0.778652,51.2818,51.4695,129.493,Wellinghofen
C29,1.07889,0.737202,0.673777,42.4262,42.6179,1597.62,Observatori Astronomic de Les Planes de Son
C30,35.3425,0.47988,0.8744,61.2416,61.4036,41.4383,"Petrozavodsk University Obs., Sheltozero Stn."
C31,6.9825,0.62777,0.77581,51.0209,51.209,104.086,"Sternwarte Neanderhoehe Hochdahl e.V., Erkrath"
C32,41.4258,0.72496,0.68694,43.4575,43.6496,2017.82,"Ka-Dar Observatory, TAU Station, Nizhny Arkhyz"
C33,2.8989,0.76967,0.63634,39.5829,39.772,157.702,"Observatorio CEAM, Caimari"
C34,19.0108,0.69361,0.71796,45.9883,46.1806,112.628,Baja Astronomical Observatory
C35,2.0349,0.74927,0.66012,41.3806,41.5716,320.784,Terrassa
C36,30.3086,0.5823,0.81028,54.2974,54.4796,164.856,"Starry Wanderer Observatory, Baran'"
C37,1.0183,0.614242,0.786484,52.0103,52.1968,60.7207,Stowupland
C38,7.64911,0.703322,0.708581,45.2134,45.4058,422.403,"Varuna Observatory, Cuorgne"
C39,5.7992,0.61929,0.78253,51.6421,51.8292,0.819174,Nijmegen
C40,39.0308,0.70806,0.7038,44.8271,45.0195,69.1133,Kuban State University Astrophysical Observatory
C41,42.6613,0.723857,0.688105,43.5495,43.7417,2064.53,"MASTER-II Observatory, Kislovodsk"
C42,87.1778,0.72711,0.68469,43.279,43.471,2065.54,"Xingming Observatory, Mt. Nanshan"
C43,14.2792,0.62451,0.77842,51.2607,51.4484,108.688,Hoyerswerda
C44,9.02239,0.696268,0.715567,45.7832,45.9755,878.996,"A. Volta Observatory, Lanzo d'Intelvi"
C45,12.4064,0.744413,0.665514,41.7971,41.9884,141.96,"MPC1 Cassia Observatory, La Giustiniana"
C46,69.1222,0.57662,0.814296,54.6969,54.8782,119.04,"Horizon Observatory, Petropavlovsk"
C47,15.2356,0.66017,0.74871,48.596,48.7868,538.004,Nonndorf
C48,100.921,0.62235,0.78051,51.4324,51.6198,1976.21,"Sayan Solar Observatory, Irkutsk"
C60,7.06926,0.634261,0.770545,50.5411,50.7298,89.4934,"Argelander Institute for Astronomy Obs., Bonn"
C61,2.58202,0.658892,0.749723,48.6895,48.8802,36.323,Chelles
C62,11.3467,0.68967,0.72175,46.302,46.4942,249.993,"Eurac Observatory, Bolzano"
C63,9.9797,0.69363,0.71819,45.9966,46.1889,1259.47,"Giuseppe Piazzi Observatory, Ponte in Valtellina"
C64,15.2844,0.67138,0.738819,47.7379,47.9294,902.041,Puchenstuben
C65,0.72965,0.743841,0.666482,41.8604,42.0517,1564.44,Observatori Astronomic del Montsec
C66,2.805,0.77084,0.63493,39.4778,39.6668,150.778,Observatorio El Cielo de Consell
C67,12.2199,0.59747,0.79922,53.2194,53.4038,88.7199,Gnevsdorf
C68,23.8934,0.789058,0.612302,37.8111,37.9977,168.793,"Ellinogermaniki Agogi Observatory, Pallini"
C69,13.3611,0.65835,0.75036,48.737,48.9277,825.804,"Bayerwald Sternwarte, Neuhuette"
C70,4.49775,0.614779,0.786055,51.9708,52.1574,-0.322337,"Uiterstegracht Station, Leiden"
C71,1.4892,0.7478,0.66186,41.5113,41.7023,687.126,Sant Marti Sesgueioles
C72,12.8717,0.74621,0.66358,41.6456,41.8368,431.269,Palestrina
C73,28.0325,0.70312,0.7087,45.2265,45.4189,58.4992,Galati Observatory
C74,0.7449,0.74412,0.66598,41.8282,42.0195,742.211,"Observatorio El Teatrillo de Lyra, Ager"
C75,13.2225,0.69384,0.71776,45.9708,46.1631,208.24,"Whitestar Observatory, Borgobello"
C76,0.74431,0.744127,0.665974,41.8277,42.019,749.764,"Observatorio Estels, Ager"
C77,7.4535,0.71589,0.696,44.1929,44.3852,570.558,Bernezzo Observatory
C78,34.8124,0.849698,0.525519,31.7359,31.9083,57.8554,"Martin S. Kraar Observatory, Rehovot"
C79,2.7855,0.74801,0.66147,41.4865,41.6776,32.9186,"Roser Observatory, Blanes"
C80,47.2344,0.77027,0.63559,39.5278,39.7169,41.7413,"Don Astronomical Observatory, Rostov-on-Don"
C81,10.841,0.693023,0.718872,46.0489,46.2411,1720.92,Dolomites Astronomical Observatory
C82,14.3576,0.760171,0.647611,40.4286,40.6187,275.462,"Osservatorio Astronomico Nastro Verde, Sorrento"
C83,91.8425,0.5593,0.82626,55.9057,56.0841,391.878,Badalozhnyj Observatory
C84,2.24372,0.75069,0.658447,41.2547,41.4456,31.3765,Badalona
C85,1.2408,0.77939,0.62448,38.7032,38.8911,166.501,"Observatorio Cala d'Hort, Ibiza"
C86,2.7813,0.74801,0.66147,41.4865,41.6776,32.9186,Blanes
C87,8.7689,0.64913,0.75817,49.4305,49.6205,208.523,Rimbach
C88,11.1833,0.729763,0.681487,43.0408,43.2328,345.636,"Montarrenti Observatory, Siena"
C89,21.5556,0.730958,0.680397,42.9483,43.1402,1145.08,Astronomical Station Vidojevica
C90,1.05181,0.754546,0.654066,40.9199,41.1104,80.155,Vinyols
C91,11.2262,0.717604,0.694214,44.0508,44.2432,434.79,"Montevenere Observatory, Monzuno"
C92,13.61,0.727425,0.683915,43.2342,43.4263,124.775,"Valdicerro Observatory, Loreto"
C93,13.4064,0.74042,0.67004,42.1434,42.3349,640.313,"Bellavista Observatory, L'Aquila"
C94,103.067,0.61962,0.78241,51.623,51.8101,700.229,"MASTER-II Observatory, Tunka"
C95,5.71239,0.721401,0.690345,43.7398,43.932,660.649,"SATINO Remote Observatory, Haute Provence"
C96,13.8786,0.73544,0.67537,42.5619,42.7537,225.055,"OACL Observatory, Mosciano Sant Angelo"
C97,57.9763,0.916656,0.398354,23.4885,23.6295,43.3313,"Al-Fulaij Observatory, Oman"
C98,11.1764,0.72335,0.68818,43.5727,43.7649,59.5547,"Osservatorio Casellina, Scandicci"
C99,2.89631,0.746295,0.663419,41.6355,41.8267,150.349,"Observatori Can Roig, Llagostera"
D00,42.6536,0.72388,0.68809,43.548,43.7401,2104.37,ISON-Kislovodsk Observatory
D01,23.9306,0.49592,0.865471,60.187,60.3528,79.0512,"Andean Northern Observatory, Nummi-Pusula"
D02,2.05189,0.751414,0.657647,41.1928,41.3836,119.113,Observatori Petit Sant Feliu
D03,10.5889,0.71522,0.6967,44.2485,44.4409,642.556,"Rantiga Osservatorio, Tincana"
D04,38.4308,0.7096,0.70225,44.7017,44.8941,34.5099,Krasnodar
D05,42.5,0.72958,0.682314,43.0826,43.2746,3109.93,ISON-Terskol Observatory
D06,12.7702,0.747232,0.662472,41.5592,41.7503,581.336,"Associazione Tuscolana di Astronomia, Domatore"
D07,6.2094,0.62867,0.77508,50.9544,51.1425,75.4946,Wegberg
D08,8.9191,0.69024,0.72136,46.2629,46.4551,950.106,"Ghezz Observatory, Leontica"
D09,5.6794,0.63139,0.77287,50.7532,50.9416,22.4673,"Observatory Gromme, Maasmechelen"
D14,113.323,0.92,0.39061,23.0049,23.1437,14.2118,"Nanchuan Observatory, Guangzhou"
D16,113.964,0.925155,0.37833,22.2415,22.3766,31.9111,"Po Leung Kuk Observatory, Tuen Mun"
D17,114.22,0.9245,0.3799,22.339,22.4746,-9.78185,Hong Kong
D18,114.358,0.86219,0.5049,30.3533,30.5214,43.5429,Mt. Guizi Observatory
D19,114.323,0.924955,0.378843,22.273,22.4083,98.9297,"Hong Kong Space Museum, Tsimshatsui"
D20,115.713,0.854733,-0.517343,-31.1852,-31.3559,51.1867,"Zadko Observatory, Wallingup Plain"
D21,115.815,0.8492,-0.5263,-31.789,-31.9615,-2.82098,Shenton Park
D22,115.817,0.849044,-0.526558,-31.8063,-31.9789,24.3944,"UWA Observatory, Crawley"
D24,117.09,0.844095,-0.534439,-32.34,-32.5141,147.773,"LightBuckets Observatory, Pingelly"
D25,117.09,0.844104,-0.534424,-32.339,-32.5131,144.755,"Tzec Maun Observatory, Pingelly (before 2010)"
D29,118.464,0.84204,0.53767,32.5596,32.7344,218.887,"Purple Mountain Observatory, XuYi Station"
D32,119.6,0.86277,0.504193,30.3015,30.4694,942.781,"JiangNanTianChi Observatory, Mt. Getianling"
D33,120.698,0.9273,0.37308,21.9164,22.05,38.3721,"Kenting Observatory, Checheng"
D34,120.784,0.92796,0.37148,21.8172,21.9503,118.529,"Kenting Observatory, Hengchun"
D35,120.874,0.91818,0.39597,23.3284,23.4686,2879.0,Lulin Observatory
D36,120.89,0.91801,0.39625,23.347,23.4873,2595.96,"Tataka, Mt. Yu-Shan National Park"
D39,122.05,0.793971,0.605943,37.3502,37.5359,99.9744,"Shandong University Observatory, Weihai"
D44,124.139,0.911427,0.410157,24.2285,24.3729,196.708,Ishigakijima Astronomical Observatory
D53,127.482,0.63981,0.766,50.1293,50.3185,214.119,ISON-Blagoveschensk Observatory
D54,127.483,0.63981,0.76601,50.1297,50.3189,263.206,"MASTER-II Observatory, Blagoveshchensk"
D55,127.975,0.79571,0.6037,37.1874,37.3728,204.892,"Kangwon Science High School Observatory, Ksho"
D57,128.887,0.817572,0.573996,35.0717,35.2529,369.046,"Gimhae Astronomical Observatory, Uhbang-dong"
D58,129.025,0.818419,0.572736,34.9846,35.1656,149.46,"KSA SEM Observatory, Danggam-dong"
D61,134.913,0.82671,0.56075,34.1487,34.3277,29.1735,"Suntopia Marina, Sumoto"
D62,130.449,0.83676,0.54575,33.1131,33.2894,56.3015,Miyaki-Argenteus
D70,133.469,0.83505,0.54834,33.2911,33.4679,37.1724,Tosa
D74,134.682,0.83041,0.5553,33.7709,33.9489,54.2734,Nakagawa
D78,136.133,0.822378,0.567077,34.5885,34.7686,156.606,Iga-Ueno
D79,138.631,0.821212,-0.568722,-34.7041,-34.8845,43.6958,"YSVP Observatory, Vale Park"
D80,138.973,0.80392,0.59297,36.4124,36.5964,861.51,Gumma Astronomical Observatory
D81,138.224,0.8031,0.59394,36.4851,36.6693,356.071,Nagano
D82,137.632,0.83058,-0.55504,-33.7531,-33.9311,27.9412,Wallaroo
D83,138.468,0.80501,0.59161,36.3125,36.4963,1281.42,Miwa
D84,138.509,0.8192,-0.5716,-34.9056,-35.0864,54.7037,Hallet Cove
D85,138.66,0.82186,-0.56782,-34.6404,-34.8206,147.674,Ingle Farm
D86,138.641,0.83075,-0.5549,-33.741,-33.9189,429.29,Penwortham
